canon_id,incipit,clean_incipit
227,ወውእቱሰ፡ ይቤ፡ አንሰ፡ ርኢክዋ፡ ካዕበ፡ ለቅድስት፡ ድንግል፡ በዛቲ፡ ሌሊት፡ ወይእቲ፡ ትቤለኒ፡ እስመ፡ ኪዳነ፡ ወልድየ፡ ፍቁር፡ ኅቡዕ,ወውእቱሰ ይቤ አንሰ ርኢክዋ ካዕበ ለቅድስት ድንግል በዛቲ ሌሊት ወይእቲ ትቤለኒ እስመ ኪዳነ ወልድየ ፍቁር ኅቡዕ
229,ዘከመ፡ አስተርአየቶ፡ ለእንጦንስ፡ ዘደብረ፡ ቍስቋም፡ ወዘከመ፡ ርእየ፡ ውስተ፡ እዴሃ፡ ቢረሌ፡ ቅብእ። ጸሎታ፡…. ወአስተርአየተኒ፡ እግዝእትየ፡…. ጊዜ፡ ሰርክ፡ ውስተ፡ እዴሃ፡ ቢረሌ፡ ቅብእ,ዘከመ አስተርአየቶ ለእንጦንስ ዘደብረ ቍስቋም ወዘከመ ርእየ ውስተ እዴሃ ቢረሌ ቅብእ ጸሎታ ወአስተርአየተኒ እግዝእትየ ጊዜ ሰርክ ውስተ እዴሃ ቢረሌ ቅብእ
230,ስምዑኬ፡ አበውየ፡ ወአኃውየ፡ ዘንተ፡ ተአምረ፡ ዘገብረት፡ እግዝእትነ፡…. በውስተ፡ አሐቲ፡ መካን፡ በዕለተ፡ በዓላ። ጸሎታ፡…. ወሀሎ፡ አሐዱ፡ ብእሲ፡ ውስተ፡ ውእቱ፡ መካን፡ ዘይእኅዝ፡ መራኁተ፡ ቤተ፡ ክርስቲያን,ስምዑኬ አበውየ ወአኃውየ ዘንተ ተአምረ ዘገብረት እግዝእትነ በውስተ አሐቲ መካን በዕለተ በዓላ ጸሎታ ወሀሎ አሐዱ ብእሲ ውስተ ውእቱ መካን ዘይእኅዝ መራኁተ ቤተ ክርስቲያን
231,ዘከመ፡ አስተርአየቶ፡ ለጢሞቴዎስ፡ ሊቀ፡ ጳጳሳት፡ ወነገረቶ፡ ሑረያቲሁ፡ ምስለ፡ ፍቁር፡ ወልዳ፡ ወምስለ፡ ዮሴፍ፡ ወምስለ፡ ሰሎሜ። ጸሎታ፡…. ይቤ፡ ጢሞቴዎስ፡ ሊቀ፡ ጳጳሳት፡ አንሰ፡ ርኢክዋ፡ ለእግዝእትነ፡…. ናሁ፡ ወረደት፡ እምሰማይ,ዘከመ አስተርአየቶ ለጢሞቴዎስ ሊቀ ጳጳሳት ወነገረቶ ሑረያቲሁ ምስለ ፍቁር ወልዳ ወምስለ ዮሴፍ ወምስለ ሰሎሜ ጸሎታ ይቤ ጢሞቴዎስ ሊቀ ጳጳሳት አንሰ ርኢክዋ ለእግዝእትነ ናሁ ወረደት እምሰማይ
232,ዘከመ፡ አስተርአየቶ፡ ወተናገረቶ፡ ለጢሞቴዎስ፡ ሊቀ፡ ጳጳሳት። ጸሎታ፡…. ወናሁ፡ አስተርአዮ፡ ገብርኤል፡ መልአክ፡ ለዮሴፍ፡ እንዘ፡ ይብል፡ ተንሥእ፡ ወንሣእ፡ ሕፃነ፡ ወእሞ፡ ወሑር፡ እምድረ፡ ግብጽ,ዘከመ አስተርአየቶ ወተናገረቶ ለጢሞቴዎስ ሊቀ ጳጳሳት ጸሎታ ወናሁ አስተርአዮ ገብርኤል መልአክ ለዮሴፍ እንዘ ይብል ተንሥእ ወንሣእ ሕፃነ ወእሞ ወሑር እምድረ ግብጽ
233,ዘከመ፡ አስተርአየቶ፡ ወተናገረቶ፡ ለጢሞቴዎስ፡ ሊቀ፡ ጳጳሳት። ጸሎታ፡…. ወሶበ፡ ዐደውነ፡ ወኃለፍናሃ፡ ለእንትኩ፡ መከራት፡ ኵላ፡ ዘውስተ፡ እንታክቲ፡ ፍናዊት,ዘከመ አስተርአየቶ ወተናገረቶ ለጢሞቴዎስ ሊቀ ጳጳሳት ጸሎታ ወሶበ ዐደውነ ወኃለፍናሃ ለእንትኩ መከራት ኵላ ዘውስተ እንታክቲ ፍናዊት
234,,
235,ዘከመ፡ አስተርአየቶ፡ ወተናገረቶ፡ ለጢሞቴዎስ፡ ሊቀ፡ ጳጳሳት። ጸሎታ፡…. ወይቤለኒ፡ ፍቁር፡ ወልድየ፡ እንዘ፡ ይብል፡ ኦወለዲትየ፡ ርእዪ፡ ኀበ፡ መትሕት,ዘከመ አስተርአየቶ ወተናገረቶ ለጢሞቴዎስ ሊቀ ጳጳሳት ጸሎታ ወይቤለኒ ፍቁር ወልድየ እንዘ ይብል ኦወለዲትየ ርእዪ ኀበ መትሕት
236,ዘከመ፡ አስተየቶ፡ ለከልብ፡ ጽሙእ፡ በአሣዕና። ጸሎታ፡…. ወሀለወት፡ አንስት፡ ምስለ፡ እግዝእትነ፡…. ወመጽአ፡ ከልብ፡ ወሰደዳሁ፡ ውእቶን፡ አንስት,ዘከመ አስተየቶ ለከልብ ጽሙእ በአሣዕና ጸሎታ ወሀለወት አንስት ምስለ እግዝእትነ ወመጽአ ከልብ ወሰደዳሁ ውእቶን አንስት
237,ዘከመ፡ አስተርአየቶ፡ ወተናገረቶ፡ ለጢሞቴዎስ፡ ሊቀ፡ ጳጳሳት። ጸሎታ፡…. ወመጽአ፡ ኀቤነ፡ አኅሩፋስ፡ መልአክ፡ ዘየዓቅባለ፡ ምድረ፡ ግብጽ፡ ወሰገደ፡ ለፍቁር፡ ወልድየ፡ ከመ፡ ሕዙን,ዘከመ አስተርአየቶ ወተናገረቶ ለጢሞቴዎስ ሊቀ ጳጳሳት ጸሎታ ወመጽአ ኀቤነ አኅሩፋስ መልአክ ዘየዓቅባለ ምድረ ግብጽ ወሰገደ ለፍቁር ወልድየ ከመ ሕዙን
238,ዘከመ፡ አስተርአየቶ፡ ወተናገረቶ፡ ለጢሞቴዎስ፡ ሊቀ፡ ጳጳሳት። ጸሎታ፡…. ወኮነ፡ ብነ፡ ውስተ፡ ሀገረ፡ አስሞኒን፡ እምድንጋፄ፡ ወፍርሃት፡ ወሐዘን,ዘከመ አስተርአየቶ ወተናገረቶ ለጢሞቴዎስ ሊቀ ጳጳሳት ጸሎታ ወኮነ ብነ ውስተ ሀገረ አስሞኒን እምድንጋፄ ወፍርሃት ወሐዘን
239,ዘከመ፡ አስተርአየቶ፡ ወተናገረቶ፡ ለጢሞቴዎስ፡ ሊቀ፡ ጳጳሳት። ጸሎታ፡…. ወኮነ፡ እምድኅረ፡ በአትነ፡ እምዝንቱ፡ መካን፡ ፍርሃት፡ ብዙኅ። ወወፅኡ፡ ላዕሌነ፡ ፈያት፡ ወአፍርሁነ፡ ጥቀ,ዘከመ አስተርአየቶ ወተናገረቶ ለጢሞቴዎስ ሊቀ ጳጳሳት ጸሎታ ወኮነ እምድኅረ በአትነ እምዝንቱ መካን ፍርሃት ብዙኅ ወወፅኡ ላዕሌነ ፈያት ወአፍርሁነ ጥቀ
240,ዘከመ፡ አስተርአየቶ፡ ወተናገረቶ፡ ለጢሞቴዎስ፡ ሊቀ፡ ጳጳሳት። ጸሎታ፡…. ወሶበ፡ በጻሕነ፡ ኀቤሁ፡ ናንሶሱ፡ ዝየ፡ ወዝየ፡ ዮጊ፡ ለእመ፡ ንረክብ፡ መካነ፡ ሠናየ፡ ከመ፡ ንንበር፡ ውስቴቱ,ዘከመ አስተርአየቶ ወተናገረቶ ለጢሞቴዎስ ሊቀ ጳጳሳት ጸሎታ ወሶበ በጻሕነ ኀቤሁ ናንሶሱ ዝየ ወዝየ ዮጊ ለእመ ንረክብ መካነ ሠናየ ከመ ንንበር ውስቴቱ
241,ዘከመ፡ አስተርአየቶ፡ ለዮሐንስ፡ አፈ፡ ወርቅ፡ በአልባስ፡ ጸዓዳ፡ ከመ፡ ዘበረድ። ጸሎታ፡…. ወሀሎ፡ አሐዱ፡ ብእሲ፡ ሊቀ፡ ጳጳሳት፡ ዘሀገረ፡ ቍስጥንጥንያ፡ ዘስሙ፡ ዮሐንስ፡ አፈ፡ ወርቅ፡ ወእንዘ፡ ሀሎ፡ ውእቱ፡ እምቅድመ፡ ይንሣእ፡ ሢመተ፡ ቅስና,ዘከመ አስተርአየቶ ለዮሐንስ አፈ ወርቅ በአልባስ ጸዓዳ ከመ ዘበረድ ጸሎታ ወሀሎ አሐዱ ብእሲ ሊቀ ጳጳሳት ዘሀገረ ቍስጥንጥንያ ዘስሙ ዮሐንስ አፈ ወርቅ ወእንዘ ሀሎ ውእቱ እምቅድመ ይንሣእ ሢመተ ቅስና
242,ዘከመ፡ ወፅአት፡ እሳት፡ ወአውዓዮሙ፡ ለአይሁድ። ጸሎታ፡…. ወእምድኅረ፡ ኃምስ፡ መዋዕል፡ እንዘ፡ ሀለወት፡ እግዝእትነ፡…. በቤተ፡ ልሔም፡ አእመረ፡ መኰንን፡ ወሊቃነ፡ ካህናት፡ ከመ፡ እግዚእነ፡ ኢየሱስ፡ ክርስቶስ፡ ውስተ፡ ቤታ,ዘከመ ወፅአት እሳት ወአውዓዮሙ ለአይሁድ ጸሎታ ወእምድኅረ ኃምስ መዋዕል እንዘ ሀለወት እግዝእትነ በቤተ ልሔም አእመረ መኰንን ወሊቃነ ካህናት ከመ እግዚእነ ኢየሱስ ክርስቶስ ውስተ ቤታ
243,ዘከመ፡ ተናገረ፡ መንፈስ፡ ቅዱስ፡ ክብራ፡ ለእግዝእትነ፡…. ጸሎታ፡…. ወእምዝ፡ እምድኅረ፡ አስተርአየ፡ ዝተአምር፡ ላዕለ፡ እግዝእትነ፡ ማርያም፡ ወላዕለ፡ አርድእት፡ ዘተናገረ፡ መንፈስ፡ ቅዱስ፡ ወይቤ፡ አእምሩኬ፡ ከመ፡ በዕለተ፡ እሑድ፡ አብሰራ፡ ገብርኤል፡ መልአክ፡ ለማርያም፡ ቅድስት,ዘከመ ተናገረ መንፈስ ቅዱስ ክብራ ለእግዝእትነ ጸሎታ ወእምዝ እምድኅረ አስተርአየ ዝተአምር ላዕለ እግዝእትነ ማርያም ወላዕለ አርድእት ዘተናገረ መንፈስ ቅዱስ ወይቤ አእምሩኬ ከመ በዕለተ እሑድ አብሰራ ገብርኤል መልአክ ለማርያም ቅድስት
244,ዘከመ፡ ጸለየት፡ እግዝእትነ፡ ማርያም። ጸሎታ፡…. ወጸለየት፡ እግዝእትነ፡ ማርያም፡ ወትቤ፡ እግዚእየ፡ ወአምላኪየ፡ ስፋሕ፡ እዴከ፡ ወባርክ፡ ላዕሌየ,ዘከመ ጸለየት እግዝእትነ ማርያም ጸሎታ ወጸለየት እግዝእትነ ማርያም ወትቤ እግዚእየ ወአምላኪየ ስፋሕ እዴከ ወባርክ ላዕሌየ
246,ዘከመ፡ አውፅአት፡ ነፍሳተ፡ እለ፡ እምውስተ፡ ደይን። ጸሎታ፡…. እፈቅድኬ፡ ዮም፡ ከመ፡ ትፈጽም፡ ሊተ፡ ኀሢሦትየ፡ ወታዕርግ፡ ኵሎ፡ ነፍሳተ፡ ዘውስተ፡ ኵነኔ,ዘከመ አውፅአት ነፍሳተ እለ እምውስተ ደይን ጸሎታ እፈቅድኬ ዮም ከመ ትፈጽም ሊተ ኀሢሦትየ ወታዕርግ ኵሎ ነፍሳተ ዘውስተ ኵነኔ
245,ዘከመ፡ ጸለየት፡ ካዕበ፡ እግዝእትነ፡ ማርያም። ጸሎታ፡…. ወካዕበ፡ ጸለየት፡ እግዝእትነ፡…. ኦእግዚእየ፡ ኢየሱስ፡ ክርስቶስ፡ ወልደ፡ እግዚአብሔር፡ ልዑል፡ ዘይገብር፡ ኵሎ፡ ዘፈቀደ፡ በሰማይ፡ ወበምድር,ዘከመ ጸለየት ካዕበ እግዝእትነ ማርያም ጸሎታ ወካዕበ ጸለየት እግዝእትነ ኦእግዚእየ ኢየሱስ ክርስቶስ ወልደ እግዚአብሔር ልዑል ዘይገብር ኵሎ ዘፈቀደ በሰማይ ወበምድር
247,ዘከመ፡ ርእያ፡ ዮሐንስ፡ ወልደ፡ ነጕድጓድ፡ በዕለተ፡ ፍልሰታ፡ በከመ፡ ተስእለ፡ በእንቲአሃ። ጸሎታ፡…. ወአንሰ፡ እቤ፡ ኦእግዚእየ፡ ውስተ፡ አይኑ፡ መካናት፡ ሀለወት፡ ወላዲትከ፡ ድንግል,ዘከመ ርእያ ዮሐንስ ወልደ ነጕድጓድ በዕለተ ፍልሰታ በከመ ተስእለ በእንቲአሃ ጸሎታ ወአንሰ እቤ ኦእግዚእየ ውስተ አይኑ መካናት ሀለወት ወላዲትከ ድንግል
248,ዘከመ፡ ተክህነ፡ እግዚእነ፡ በዕለተ፡ ፍልሰታ፡ ለወላዲቱ፡ ዘከመ፡ አቅረቦሙ፡ ለአርድእቱ፡ ወለኵሉ፡ ጉባኤ። ጸሎታ፡…. ወእምድኅረ፡ ዝንቱ፡ ኮነ፡ እግዚእነ፡ ክርስቶስ፡ ካህነ፡ ለሥጋ፡ ወላዲቱ፡ ቅድስት,ዘከመ ተክህነ እግዚእነ በዕለተ ፍልሰታ ለወላዲቱ ዘከመ አቅረቦሙ ለአርድእቱ ወለኵሉ ጉባኤ ጸሎታ ወእምድኅረ ዝንቱ ኮነ እግዚእነ ክርስቶስ ካህነ ለሥጋ ወላዲቱ ቅድስት
249,ዘከመ፡ ተስእለቶ፡ እግዝእትነ፡ ማርያም፡ ለወልዳ፡ ከመ፡ ይስብኩ፡ ፍልሰታ፡ ወዕርገታ። ጸሎታ፡…. በሊ፡ ለአርድእት፡ ከመ፡ በዝንቱ፡ ይስብኩ፡ ቍርባነ፡ ዘዮም,ዘከመ ተስእለቶ እግዝእትነ ማርያም ለወልዳ ከመ ይስብኩ ፍልሰታ ወዕርገታ ጸሎታ በሊ ለአርድእት ከመ በዝንቱ ይስብኩ ቍርባነ ዘዮም
250,ዘከመ፡ ሰአለቶ፡ ለወልዳ፡ ከመ፡ ያምጽኦ፡ ለዮሐንስ፡ ወትርአዮ። ጸሎታ፡…. ወጸለየት፡ እግዝእትነ፡ ማርያም፡ እንዘ፡ ትብል፡ ኦእግዚእየ፡ ወአምላኪየ፡ ኢየሱስ፡ ክርስቶስ፡ ዘኀረያ፡ ለአመቱ፡ ድሉተ፡ ለተስብኦቱ,ዘከመ ሰአለቶ ለወልዳ ከመ ያምጽኦ ለዮሐንስ ወትርአዮ ጸሎታ ወጸለየት እግዝእትነ ማርያም እንዘ ትብል ኦእግዚእየ ወአምላኪየ ኢየሱስ ክርስቶስ ዘኀረያ ለአመቱ ድሉተ ለተስብኦቱ
251,ዘከመ፡ ርእየ፡ ማኅደራ፡ ለእግዝእትነ፡ ማርያም፡ ዮሐንስ፡ ወልደ፡ ንጕድጓድ። ጸሎታ፡…. ወይቤለኒ፡ አቡየ፡ ዮሐንስ፡ ሊተ፡ ለአብሮኮሮስ፡ ወለመስተጋብኣን፡ ሰላም፡ ለክሙ። ወኢኃደገ፡ እንዘ፡ ይምዕዶሙ፡ ለጉቡኣን፡ እስከ፡ ጌሰም,ዘከመ ርእየ ማኅደራ ለእግዝእትነ ማርያም ዮሐንስ ወልደ ንጕድጓድ ጸሎታ ወይቤለኒ አቡየ ዮሐንስ ሊተ ለአብሮኮሮስ ወለመስተጋብኣን ሰላም ለክሙ ወኢኃደገ እንዘ ይምዕዶሙ ለጉቡኣን እስከ ጌሰም
252,ዘከመ፡ አስተርአየ፡ ገብርኤል፡ መልአክ፡ ለእግዝእትነ፡ ማርያም። ጸሎታ፡…. ወትቤ፡ እግዝእትነ፡ ማርያም፡ እንዘ፡ ሀለወት፡ በቤተ፡ ልሔም፡ ኦእግዚእየ፡ ሊቅ፡ ኄር፡ ፈኑ፡ ወንሥአኒ፡ እምዝዓለም፡ ዘምሉእ፡ ሐዘናት፡ ወሁከታት,ዘከመ አስተርአየ ገብርኤል መልአክ ለእግዝእትነ ማርያም ጸሎታ ወትቤ እግዝእትነ ማርያም እንዘ ሀለወት በቤተ ልሔም ኦእግዚእየ ሊቅ ኄር ፈኑ ወንሥአኒ እምዝዓለም ዘምሉእ ሐዘናት ወሁከታት
253,ዘከመ፡ ዖርያ፡ አዕይንቲሆሙ፡ ለአይሁድ፡  ወተጸለታ። ጸሎታ፡…. ወሶበ፡ ርእዩ፡ ተአምራተ፡ ወመንክራተ፡ ዘይገብር፡ ክርስቶስ፡ በቤተ፡ ልሔም፡ በእንተ፡ እግዝእትነ፡ ወላዲተ፡ አምላክ፡ ወኵሎሙ፡ እለ፡ ቦሙ፡ ደዌ፡ ወሕማመ፡ ይመጽኡ፡ ኀበ፡ እግዝእትነ,ዘከመ ዖርያ አዕይንቲሆሙ ለአይሁድ ወተጸለታ ጸሎታ ወሶበ ርእዩ ተአምራተ ወመንክራተ ዘይገብር ክርስቶስ በቤተ ልሔም በእንተ እግዝእትነ ወላዲተ አምላክ ወኵሎሙ እለ ቦሙ ደዌ ወሕማመ ይመጽኡ ኀበ እግዝእትነ
254,ዘከመ፡ አስተርአየቶሙ፡ እግዝእትነ፡ ማርያም፡ ለሐዋርያት፡ ምስለ፡ ፍቁር፡ ወልዳ፡ ምስለ፡ ሚካኤል፡ ወገብርኤል። ጸሎታ፡…. ወናሁ፡ እግዚእነ፡ ኢየሱስ፡ ክርስቶስ፡ አስተርአየ፡ ማእከሌነ፡ እንዘ፡ ይነብር፡ ዲበ፡ አክናፈ፡ ኪሩቤል,ዘከመ አስተርአየቶሙ እግዝእትነ ማርያም ለሐዋርያት ምስለ ፍቁር ወልዳ ምስለ ሚካኤል ወገብርኤል ጸሎታ ወናሁ እግዚእነ ኢየሱስ ክርስቶስ አስተርአየ ማእከሌነ እንዘ ይነብር ዲበ አክናፈ ኪሩቤል
255,ዘከመ፡ አስተርአየቶሙ፡ ማርያም፡ ለሐዋርያት። ጸሎታ፡…. ወእንዘ፡ ሐዋርያት፡ ይምሕርዎሙ፡ ለሰብአ፡ ሀገር፡ ወነዋ፡ እግዚእነ፡ ኢየሱስ፡ ክርስቶስ፡ ወረደ፡ እምሰማይ,ዘከመ አስተርአየቶሙ ማርያም ለሐዋርያት ጸሎታ ወእንዘ ሐዋርያት ይምሕርዎሙ ለሰብአ ሀገር ወነዋ እግዚእነ ኢየሱስ ክርስቶስ ወረደ እምሰማይ
256,ዘከመ፡ አስተርአየቶ፡ ለባስልዮስ፡ ምስለ፡ ክልኤ፡ አዋልድ። ጸሎታ፡…. ወእንዘ፡ አነ፡ እነውም፡ ነጸርኩ፡ ራእየ፡ ወነዋ፡ እሬኢ፡ ብእሲተ፡ ወይእቲ፡ ታበርህ፡ ኵለንታሃ፡ ከመ፡ ፀሐይ,ዘከመ አስተርአየቶ ለባስልዮስ ምስለ ክልኤ አዋልድ ጸሎታ ወእንዘ አነ እነውም ነጸርኩ ራእየ ወነዋ እሬኢ ብእሲተ ወይእቲ ታበርህ ኵለንታሃ ከመ ፀሐይ
257,ዘከመ፡ አስተርአየቶ፡ እግዝእትነ፡ ማርያም፡ ለባስልዮስ፡ ኤጲስ፡ ቆጶስ፡ ዘቂሳርያ፡ ወአእመረቶ፡ ሥዕለ፡ ዚአሃ። ጸሎታ፡…. ወሶበ፡ ተንሣእኩ፡ በጽባሕ፡ ለአኩ፡ ኀበ፡ ሠዓሊ፡ ወነሣእኩ፡ እምኔሁ፡ ሰሌዳ,ዘከመ አስተርአየቶ እግዝእትነ ማርያም ለባስልዮስ ኤጲስ ቆጶስ ዘቂሳርያ ወአእመረቶ ሥዕለ ዚአሃ ጸሎታ ወሶበ ተንሣእኩ በጽባሕ ለአኩ ኀበ ሠዓሊ ወነሣእኩ እምኔሁ ሰሌዳ
258,ዘከመ፡ አስተርአየቶ፡ ለባስልዮስ። አኮኑ፡ እንዘ፡ እነውም፡ አስተርአየኒ፡ ከመ፡ ቀዳሚ፡ ጊዜ፡ ወትቤለኒ፡ እፎ፡ አንተ፡ ጽሩዕ,ዘከመ አስተርአየቶ ለባስልዮስ አኮኑ እንዘ እነውም አስተርአየኒ ከመ ቀዳሚ ጊዜ ወትቤለኒ እፎ አንተ ጽሩዕ
259,ዘከመ፡ አስተርአየቶ፡ ለባስልዮስ፡ ኤጲስ፡ ቆጶስ። ጸሎታ፡…. ወእንዘ፡ አነ፡ እቀውም፡ ወእጼሊ፡ ረከበኒ፡ ድቃስ፡ ንስቲት፡ ወርኢኩ፡ ከመ፡ ብእሲት፡ ብርህት,ዘከመ አስተርአየቶ ለባስልዮስ ኤጲስ ቆጶስ ጸሎታ ወእንዘ አነ እቀውም ወእጼሊ ረከበኒ ድቃስ ንስቲት ወርኢኩ ከመ ብእሲት ብርህት
260,ዘከመ፡ ውዕየ፡ እዴሃ፡ ለሰሎሜ፡ በገሲሰ፡ ሥጋሃ፡ ለማርያም፡ ወዘከመ፡ ሕይወ፡ በጸዊረ፡ ወልዳ። ጸሎታ፡…. ወእምዝ፡ አንሥአ፡ አዕይንቲሁ፡ ዮሴፍ፡ መንገለ፡ አድባር፡ ዘቤተ፡ ልሔም፡ ወናሁ፡ ርእየ፡ ብእሲተ፡ እንዘ፡ ትመጽእ,ዘከመ ውዕየ እዴሃ ለሰሎሜ በገሲሰ ሥጋሃ ለማርያም ወዘከመ ሕይወ በጸዊረ ወልዳ ጸሎታ ወእምዝ አንሥአ አዕይንቲሁ ዮሴፍ መንገለ አድባር ዘቤተ ልሔም ወናሁ ርእየ ብእሲተ እንዘ ትመጽእ
261,ዘከመ፡ ዜነዋ፡ ዮሐንስ፡ ወልደ፡ ነጕድጓድ፡ እንዘ፡ ይኤምኅ፡ መግነዘ፡ እንተ፡ ላዕሌሃ። ጸሎታ፡…. አንሰ፡ ርኢክዎ፡ ለእግዚእነ፡ ኢየሱስ፡ ክርስቶስ፡ እንዘ፡ ይኤምኅ፡ ለመግነዝ፡ እንተ፡ ላዕሌሃ,ዘከመ ዜነዋ ዮሐንስ ወልደ ነጕድጓድ እንዘ ይኤምኅ መግነዘ እንተ ላዕሌሃ ጸሎታ አንሰ ርኢክዎ ለእግዚእነ ኢየሱስ ክርስቶስ እንዘ ይኤምኅ ለመግነዝ እንተ ላዕሌሃ
262,ዘከመ፡ መጽአት፡ ነፍሰ፡ ድንግል፡ በውስተ፡ ደብተራ፡ ብርሃን። ወካዕበ፡ አዘዘ፡ ውእተ፡ ደብተራ፡ ዐባየ፡ መጽአት፡ እምሰማይ፡ ወነፍሰ፡ ድንግል፡ ውስቴታ,ዘከመ መጽአት ነፍሰ ድንግል በውስተ ደብተራ ብርሃን ወካዕበ አዘዘ ውእተ ደብተራ ዐባየ መጽአት እምሰማይ ወነፍሰ ድንግል ውስቴታ
51,,
263,ዘከመ፡ ሰመየቶ፡ ለዮሐንስ፡ አፈ፡ ወርቅ፡ ቅድመ፡ እንበለ፡ ይሠመይ፡ ሊቀ፡ ጳጳሳት፡ እንዘ፡ ትብል፡ አፈ፡ ወርቅ፡ አመ፡ ሰዓመ፡ ኃፍረታ፡ ለብእሲት፡ በእንተ፡ ክብራ፡ ለእግዝእትነ፡ ማርያም። ወበአሐዱ፡ እምመዋዕል፡ ኮነ፡ ጉባኤ፡ ለመሃይምናን፡ ከመ፡ ይንሥኡ፡ ቍርባነ,ዘከመ ሰመየቶ ለዮሐንስ አፈ ወርቅ ቅድመ እንበለ ይሠመይ ሊቀ ጳጳሳት እንዘ ትብል አፈ ወርቅ አመ ሰዓመ ኃፍረታ ለብእሲት በእንተ ክብራ ለእግዝእትነ ማርያም ወበአሐዱ እምመዋዕል ኮነ ጉባኤ ለመሃይምናን ከመ ይንሥኡ ቍርባነ
264,ዘከመ፡ ውኅጠተታ፡ ምድር፡ ለብእሲት፡ ሶበ፡ ተቀብአት፡ ቅብአ፡ ዘይት፡ ዘውሕዘ፡ እምነ፡ ሥዕላ፡ ለእግዝእትነ፡ ማርያም። ጸሎታ፡…. ወነዋ፡ ብእሲት፡ ቦአት፡ ዘባቲ፡ ውስተ፡ ሥጋሃ፡ ኀጢአት,ዘከመ ውኅጠተታ ምድር ለብእሲት ሶበ ተቀብአት ቅብአ ዘይት ዘውሕዘ እምነ ሥዕላ ለእግዝእትነ ማርያም ጸሎታ ወነዋ ብእሲት ቦአት ዘባቲ ውስተ ሥጋሃ ኀጢአት
265,ዘከመ፡ ባልሐቶ፡ እምነ፡ መዋግደ፡ ባሕር፡ ለአባ፡ በርሱማ። ወኮነ፡ በአሐዱ፡ እምመዋዕል፡ ዓርገ፡ ቅዱስ፡ ማሪ፡ በርሱማ፡ ውስተ፡ ሐመር፡ ወይፈቅድ፡ ውእቱ፡ ሐዊረ፡ ምድረ፡ ቆጵሮስ,ዘከመ ባልሐቶ እምነ መዋግደ ባሕር ለአባ በርሱማ ወኮነ በአሐዱ እምመዋዕል ዓርገ ቅዱስ ማሪ በርሱማ ውስተ ሐመር ወይፈቅድ ውእቱ ሐዊረ ምድረ ቆጵሮስ
267,ዘከመ፡ አስተርአየቶን፡ ለአጥራሲስ፡ ወለዮና፡ ሰማዕታት፡ ደናግል፡ ወዘከመ፡ ነሥአቶን፡ ወዘከመ፡ አቅረበቶን፡ ኀበ፡ ወልዳ፡ ወባረከ፡ ላዕሌሆን ። ጸሎታ፡…. ወዛቲ፡ አጥራሲስ፡ ወለቱ፡ ይእቲ፡ ለንጉሥ፡ እንድርያኖስ,ዘከመ አስተርአየቶን ለአጥራሲስ ወለዮና ሰማዕታት ደናግል ወዘከመ ነሥአቶን ወዘከመ አቅረበቶን ኀበ ወልዳ ወባረከ ላዕሌሆን ጸሎታ ወዛቲ አጥራሲስ ወለቱ ይእቲ ለንጉሥ እንድርያኖስ
266,ዘከመ፡ አስተርአየቶሙ፡ ለአርድእተ፡ አባ፡ በርሱማ፡ በአምሳለ፡ ርግብ፡ ጸዓዳ። ጸሎታ፡…. ወኮነ፡ ሶበ፡ አልጸቀ፡ ጊዜ፡ ጽባሕ፡ ወቆመ፡ ለጸሎት፡ ወጸለየ፡ ቅዱስ፡ ማሪ፡ በርሱማ,ዘከመ አስተርአየቶሙ ለአርድእተ አባ በርሱማ በአምሳለ ርግብ ጸዓዳ ጸሎታ ወኮነ ሶበ አልጸቀ ጊዜ ጽባሕ ወቆመ ለጸሎት ወጸለየ ቅዱስ ማሪ በርሱማ
268,ዘከመ፡ አስተርአየቶ፡ ለሰረባሞን፡ ሰማዕት፡ ኤጲስ፡ ቆጶስ፡ ዘሀገረ፡ ነቂዮስ፡ እንዘ፡ ሀሎ፡ ንኡሰ፡ ክርስቲያን፡ እንዘ፡ ኢይጠመቅ፡ ወዘከመ፡ መርሐቶ፡ ኀበ፡ ጥምቀተ፡ ክርስትና። ጸሎታ፡…. ዝንቱ፡ ቅዱስ፡ ኮነ፡ እምዘመዱ፡ ለቅዱስ፡ እስጢፋኖስ,ዘከመ አስተርአየቶ ለሰረባሞን ሰማዕት ኤጲስ ቆጶስ ዘሀገረ ነቂዮስ እንዘ ሀሎ ንኡሰ ክርስቲያን እንዘ ኢይጠመቅ ወዘከመ መርሐቶ ኀበ ጥምቀተ ክርስትና ጸሎታ ዝንቱ ቅዱስ ኮነ እምዘመዱ ለቅዱስ እስጢፋኖስ
269,ዘከመ፡ አስተርአየቶ፡ ለአባ፡ ሳሙኤል፡ ዘደብረ፡ ቀልሞን፡ አመ፡ ወሰድዎ፡ በርባር፡ ወተመይጠ። ጸሎታ፡…. ወእምዝ፡ ወሰድዎ፡ ሰብኣ፡ በርባር፡ ለአባ፡ ሳሙኤል፡ ዘቀልሞን፡ ኀበ፡ ሀገሮሙ,ዘከመ አስተርአየቶ ለአባ ሳሙኤል ዘደብረ ቀልሞን አመ ወሰድዎ በርባር ወተመይጠ ጸሎታ ወእምዝ ወሰድዎ ሰብኣ በርባር ለአባ ሳሙኤል ዘቀልሞን ኀበ ሀገሮሙ
